1988	1	6	0	0	0	0	0	0	0	0	0	0
1988	1	13	0	0	0	0	0	0	0	0	0	0
1988	1	20	0	0	0	0	0	0	0	0	0	0
1988	1	27	0	0	0	0	0	0	0	0	0	0
1988	2	3	0	0	0	0	0	0	0	0	0	0
1988	2	10	0	0	0	0	0	0	0	0	0	0
1988	2	17	0	0	0	0	0	0	0	0	0	0
1988	2	24	0	0	0	0	0	0	0	0	0	0
1988	3	2	0	0	0	0	0	0	0	0	0	0
1988	3	9	0	0	0	0	0	0	0	0	0	0
1988	3	16	0	0	0	0	0	0	0	0	0	0
1988	3	23	0	0	0	0	0	0	0	0	0	0
1988	3	30	0	0	0	0	0	0	0	0	0	0
1988	4	6	0	0	0	0	0	0	0	0	0	0
1988	4	13	0	0	0	0	0	0	0	0	0	0
1988	4	20	0	0	0	0	0	0	0	0	0	0
1988	4	27	0	0	0	0	0	0	0	0	0	0
1988	5	4	0	0	0	0	0	0	0	0	0	0
1988	5	11	0	0	0	0	0	0	0	0	0	0
1988	5	18	0	0	0	0	0	0	0	0	0	0
1988	5	25	0	0	0	0	0	0	0	0	0	0
1988	6	1	0	0	0	0	0	0	0	0	0	0
1988	6	8	0	0	0	0	0	0	0	0	0	0
1988	6	15	0	0	0	0	0	0	0	0	0	0
1988	6	22	0	0	0	0	0	0	0	0	0	0
1988	6	29	0	0	0	0	0	0	0	0	0	0
1988	7	6	0	0	0	0	0	0	0	0	0	0
1988	7	13	0	0	0	0	0	0	0	0	0	0
1988	7	20	0	0	0	0	0	0	0	0	0	0
1988	7	27	0	0	0	0	0	0	0	0	0	0
1988	8	3	0	0	0	0	0	0	0	0	0	0
1988	8	10	0	0	0	0	0	0	0	0	0	0
1988	8	17	0	0	0	0	0	0	0	0	0	0
1988	8	24	0	0	0	0	0	0	0	0	0	0
1988	8	31	0	0	0	0	0	0	0	0	0	0
1988	9	7	0	0	0	0	0	0	0	0	0	0
1988	9	14	0	0	0	0	0	0	0	0	0	0
1988	9	21	0	0	0	0	0	0	0	0	0	0
1988	9	28	0	0	0	0	0	0	0	0	0	0
1988	10	5	0	0	0	0	0	0	0	0	0	0
1988	10	12	0	0	0	0	0	0	0	0	0	0
1988	10	19	0	0	0	0	0	0	0	0	0	0
1988	10	26	0	0	0	0	0	0	0	0	0	0
1988	11	2	0	0	0	0	0	0	0	0	0	0
1988	11	9	0	0	0	0	0	0	0	0	0	0
1988	11	16	0	0	0	0	0	0	0	0	0	0
1988	11	23	0	0	0	0	0	0	0	0	0	0
1988	11	30	0	0	0	0	0	0	0	0	0	0
1988	12	7	0	0	0	0	0	0	0	0	0	0
1988	12	14	0	0	0	0	0	0	0	0	0	0
1988	12	21	0	0	0	0	0	0	0	0	0	0
1988	12	28	0	0	0	0	0	0	0	0	0	0
1989	1	4	0	0	0	0	0	0	0	0	0	0
1989	1	11	0	0	0	0	0	0	0	0	0	0
1989	1	18	0	0	0	0	0	0	0	0	0	0
1989	1	25	0	0	0	0	0	0	0	0	0	0
1989	2	1	0	0	0	0	0	0	0	0	0	0
1989	2	8	0	0	0	0	0	0	0	0	0	0
1989	2	15	0	0	0	0	0	0	0	0	0	0
1989	2	22	0	0	0	0	0	0	0	0	0	0
1989	3	1	0	0	0	0	0	0	0	0	0	0
1989	3	8	0	0	0	0	0	0	0	0	0	0
1989	3	15	0	0	0	0	0	0	0	0	0	0
1989	3	22	0	0	0	0	0	0	0	0	0	0
1989	3	29	0	0	0	0	0	0	0	0	0	0
1989	4	5	0	0	0	0	0	0	0	0	0	0
